Test No	Array Size	Sum	Execution Time (ns)
-----------------------------------------------
1		9480		156544734	4604000000.000000
2		9422		154826615	4652000000.000000
3		4740		77096230	2193000000.000000
4		9756		158605684	4655000000.000000
5		7635		126750911	3499000000.000000
6		2171		35647206	955000000.000000
7		54		680790	22000000.000000
8		1521		24427124	656000000.000000
9		950		15858205	391000000.000000
10		8187		134156735	3569000000.000000
